Date;Text;likes;retweets;replys
2020-05-29 09:09:16+00:00;Sehr gute Zusammenfassung der wichtigsten Covid-19 Erkenntnis der letzten 2 Wochen: die überragende Bedeutung von Superspreadern für die Pandemie. Damit muss der Fokus auf Vermeidung Grossveranstaltungen und schnellen Bekämpfung neuer Ausbruchsherde liegen https://t.co/KCBzkTd8C8;1192;193;85
2020-05-28 15:46:04+00:00;(4) Mit gepoolten Tests könnte man zu vertretbaren Kosten bis zu 5 Millionen Tests pro Woche durchführen. Damit würde man neue Ausbrüche sehr schnell erkennen und eindämmen können.;771;59;33
2020-05-28 15:46:04+00:00;(3) Im ÖPNV weiter Maskenpflicht mit stetig steigender Qualität der Masken. Qualität der Masken wird unterschätzt. Weiter Verbot von Grossveranstaltungen. In Schulen kann man in der Kombination Abstand, regelmässiges Lüften und Testung der Lehrer und Eltern sehr viel erreichen;782;57;44
2020-05-28 15:46:04+00:00;(2) Es scheint, als ob 20% Infizierte 80% der Neuinfekte bedingen. Das, gepaart mit der Erkenntnis, dass im Innenraum Ansteckungsgefahr bis zu 20 mal so hoch wie draussen, ist relevant für die nächsten Wochen. Restaurants sollten zB auf Bürgersteig oder Strasse bedienen dürfen;537;39;8
2020-05-28 15:46:03+00:00;(1) Was sich in Japan zeigt, ist die unterschätzte Bedeutung von Menschenansammlungen mit Superspreadern. Wenige stark Ansteckende infizieren viele, besonders in Räumen, wo laut gesprochen wird. Je mehr Leute im Raum, desto lauter redet man gegen Hintergrundslautstärke an https://t.co/u5zuVwRogl;1487;211;57
2020-05-28 12:22:53+00:00;Ich schätze Kekulé sogar. Aber c_drosten hat Recht. Da Grundaussage der Studie nicht von gewählter Statistik abhängt (sondern nur, wie sicher erzieltes und davon unabhängiges Ergebnis ist) gibt es keinen Grund, Studie zurückzunehmen, und erst recht nicht, es öffentlich zu fordern https://t.co/WzKLZ6b8ka;2935;219;148
2020-05-28 08:41:09+00:00;(5) Diese Strategie steht nicht im Widerspruch zu einer Öffnung der Wirtschaft. Eine konsequente Kontrolle der Neuinfektionen ist der beste Weg, wieder Zuversicht und Sicherheit in das Verhalten der Bevölkerung zu bringen. Das haben auch die Studien Helmholtz Center/ifo gezeigt;533;39;13
2020-05-28 08:41:09+00:00;(4) Auch bei Sars 2002-2003 haben viele jüngere später langfristige Schäden wie Chronic Fatigue Syndrome oder Depressionen entwickelt. Da wir diese Langzeitfolgen nicht ausschliessen können bleibt die beste Strategie: möglichst wenige Erkrankungen bis zur Impfung;693;93;32
2020-05-28 08:41:08+00:00;(3) Die herausragende Bedeutung des Alters für die Sterblichkeit gibt es so bei kaum einer anderen Erkrankung. Trotzdem ist Covid-19 nicht harmlos für jüngere. Mit Risikofaktoren kann man auch jünger daran sterben. Und viele, die überleben, könnten langfristige Schäden erleiden;275;27;4
2020-05-28 08:41:08+00:00;(2) Die Studie zeigt besonders klar, wie wichtig der Risikofaktor Alter im Vergleich zu allen anderen ist. Das Alter 70-79 ist mehr als 10 mal so wichtig für die Sterblichkeit wie eine bestehende Herzkrankheit. Herzkrank: ~50% erhöhtes Risiko. Über 70 Lj: ~500% erhöhtes Risiko https://t.co/Qr4K8k0yKR;225;32;4
2020-05-28 08:23:07+00:00;(1)  https://t.co/RLS4zYWISd;465;70;23
2020-05-27 16:28:26+00:00;Dank an Justizministerin Christine Lambrecht. Durch ihre Gesetze gegen Hetze im Netz kann es langfristig gelingen, Aufrufe zu Gewalt und Drohungen zu reduzieren. Twitter und Facebook müssen Hass- und Hetzposts entfernen. Scharfe Kritik und harte Angriffe in der Sache sind voll ok https://t.co/v7CRJmcDQL;2483;216;142
2020-05-26 16:23:24+00:00;Lieber @c_drosten Es ist traurig, dass es Hetzer gibt, die so etwas verantworten. Aber die überwältigende Mehrheit der Bevölkerung weiss Ihre Arbeit zu schätzen. Mit mir angefangen. https://t.co/awmPgrEL7B;15301;1001;497
2020-05-26 14:59:03+00:00;Morddrohungen bis zu Beleidigungen aller Art, einige von uns müssen viel hinnehmen. Daher sollte jeder mit Restbestand von Charakter die Hetze im Netz gegen Virologen, Epidemiologen oder Politiker einstellen. Es animiert Leute, die unberechenbar sind. Denkt an unsere Familien https://t.co/mOzXAnNLge;24232;3357;1886
2020-05-26 14:23:35+00:00;(2) Es ist mE wahrscheinlich, dass schwere Covid-19 Erkrankung auch Demenz Entwicklung beschleunigt. Drei Gründe 1. Wenn längere Beatmung Älterer folgt oft Demenz 2. Endothelitis schädigt Hirngefässe 3. SarsCov Inflammation. Erst in Jahren wird man dies genau wissen;387;44;35
2020-05-26 14:23:34+00:00;(1) Studie zeigt, dass diejenigen, die durch ApoE4 Gen (ca25% der Bevölkerung) deutlich erhöhtes Alzheimer Risiko haben, auch schwerer an Covid-19 erkranken. SarsCov verursachte Entzündungsreaktion ist wohl der Mechanismus.  https://t.co/CMnbuO9tdC;564;94;28
2020-05-26 13:22:05+00:00;Es ist unklug, Bund bei der Pandemiebewältigung auszuschalten. Wir verlassen damit den Weg, dem wir unseren Erfolg verdanken. Abstände, Masken, Appnutzung, Schulkonzepte: für alles gilt: eine gute Lösung für alle, wissenschaftlich begründet, wäre richtig https://t.co/NeshLCZvby;1353;143;139
2020-05-26 10:50:58+00:00;Schweden hat pro Einwohner jetzt fast 4-fache deutsche Todesrate Covid-19, trotz geringer Besiedlung. Auch Wirtschaft geht es schlechter wegen der Unsicherheit. Der schwedische Weg muss als gescheitert gelten. Ramelows Vorstoss wäre aber ähnlich gefährlich https://t.co/CNUrZ3HOkV;4014;694;331
2020-05-26 09:40:32+00:00;Auch ein sehr interessanter Artikel. Abwasserproben könnten frühzeitig die Landkreise aufdecken, in denen die Pandemie wieder auflebt. Wenn diese Studie sich bestätigt könnte man im Abwasser frühzeitig eine mögliche 2. Welle entdecken und bekämpfen.   https://t.co/GaCx2Q4mBU;1019;171;94
2020-05-26 06:42:10+00:00;Jetzt Bordelle zu öffnen würde die Prostituierten und die Bevölkerung gefährden. Prostituierten muss finanzielle Unterstützung und eine existenzsichernde berufliche Perspektive angeboten werden. Aber realistischerweise gibt es hier keine „Hygienekonzepte“  https://t.co/T0JJ4mpqlV;1291;101;202
2020-05-26 06:34:38+00:00;@mspro Die App ist ein lernendes System und der Abstand (Signalstärke) ist im Vergleich zur Dauer schon heruntergewertet worden.;19;1;4
2020-05-26 06:29:24+00:00;Dass Superspreader sehr grossen Anteil der Übertragung der Coronapandemie haben hat für Schule, Restaurants und App Konsequenzen. App wird wichtiger, weil Superspreader identifizierbar. In Schule und Restaurants sind Abstand, Lüftung und Tests sehr wichtig https://t.co/XmsmXDRbLh;632;94;84
2020-05-25 16:50:35+00:00;Pfleger aus LA verlor 25 kg durch Covid-19 und leidet noch immer an starker Atemnot. Durchtrainierter Sportler, keine Risikofaktoren, 6/Woche Gym. Er postet seine Geschichte wie viele andere in den USA als klare Warnung. Ob er sich völlig erholt ist unklar https://t.co/fLM3DoblCP https://t.co/6QjmkCwloz;3650;861;318
2020-05-25 15:20:03+00:00;Lieber c_drosten Da Methodik der Studie einwandfrei ist (und sich mit der anderer Studien dazu deckt) würde ich mir keine Sorgen machen. Die Studie bestätigt doch genau das, was in Wuhan epidemiologisch gezeigt wurde. Kritik muss erlaubt sein, aber Kollegenneid gibt es auch... https://t.co/oOeJWtktp2;6810;518;211
2020-05-25 10:22:41+00:00;(5) Mit der CoronaApp könnten dazu Superspreader identifiziert werden und zum Test und Quarantäne veranlasst werden. Dezentral, anonym und freiwillig ginge das sogar.;591;46;34
2020-05-25 10:22:41+00:00;(4) Vermeidung Menschenansammlungen, Veranstaltungen, volle Grossraumbüros, volle Restaurants, volle Klassenräume und Kitas. Auch voller Bundestag... Damit wird Superspreadern der Raum genommen. In Japan ist das fast die einzige Massnahme.;687;87;32
2020-05-25 10:22:41+00:00;(3) Dazu kommt: Kälte hilft Virus. Lautes Zurufen im engen kalten Schlachthof idealer Übertragungsort. Insgesamt ist es für Bekämpfung SarsCov-2 aber gut, dass Dispersionsfaktor viel geringer als bei Grippe. Damit kann man arbeiten. Einen SEHR wichtigen Beitrag leisten:;407;37;6
2020-05-25 10:22:40+00:00;"(2) Das Virus verbreitet sich besonders stark in Räumen, in denen sich ein Superspreader befindet. In S Korea hat ein Superspreader &gt;170 Leute infiziert. Auch die Art der Übertragung wird klarer. Singen, lautes Sprechen, Zurufen besonders hohe Virendosis...";488;59;13
2020-05-25 10:22:40+00:00;(1) Diese gute Zusammenfassung neuer Covid-19 neuer Studien in Science zeigt: Superspreader wichtig für Verbreitung. Es kann sein, dass 10% der Infizierten 80% der Neuinfektionen verursachen. Der sogenannte Dispersionsfaktor, ist niedrig. Das heisst... https://t.co/FGH17IPQvj;1276;362;67
2020-05-25 09:47:26+00:00;@Volker_Beck Dem stimme ich zu. Wir sollten Gastronomie auf Bürgersteigen unbürokratisch ermöglichen.;322;9;23
2020-05-25 09:42:16+00:00;Diese neue Studie aus Japan zeigt , dass das Risiko der Infektion mit SarsCov-2 im Innenraum 18 mal höher ist als draussen. Bestätigt auch andere Studien. https://t.co/Zb4RQpjtc9;3132;858;167
2020-05-25 08:35:12+00:00;Chr Drostens Lesart neuer Studien teile ich. Da Aerosole so eine grosse Rolle spielen infiziert man sich leicht in Räumen. Restaurants und Schulklassen daher besonders gefährdet. Weil dort Sprechen ohne Maske. Tests bei Lehrern und Eltern sehr sinnvoll https://t.co/R6zUfb7a0g;3554;772;266
2020-05-24 22:42:23+00:00;Das ist die eindruckvollste Art überhaupt, die Covid-19 Katastrophe in den USA graphisch darzustellen. Es lohnt, diese interaktive Graphik der New York Times durchzuscrollen...  https://t.co/Ti9r6CvIUR;1526;313;86
2020-05-24 22:27:47+00:00;Ein sehr lesenswertes Interview. Es zeigt, dass auch für joggenden 70-Jährigen Covid-19 gefährliche Schäden hinterlassen kann. Das Herz-Vorhofflimmern könnte zB bleiben. Dies erhöht späteres Demenzrisiko. Auch 2 Monate nach Krankheit Luftnot auf der Treppe https://t.co/b7fxSlZNWg;606;119;74
2020-05-24 22:06:29+00:00;Das Face Shield leitet die Aerosole gezielt auf den Kuchen und die Gäste. Ein Glück, dass draussen serviert wird. Für Aerosolübertragung bringen Face Shields ohnehin so gut wie nichts... https://t.co/zG5d3ahgFh;3741;758;293
2020-05-24 17:39:31+00:00;NYT erinnert an die Toten, es werden noch viel mehr werden. Ohne jede Frage würden viele von ihnen ohne Trump noch leben. Er hat zu spät, zu schwach und in Teilen sogar falsch reagiert. Diese Katastrophe ist in den USA noch lange nicht beendet. Trump lockert in das offene Messer https://t.co/UmvlK436nt;2040;253;193
2020-05-24 16:50:47+00:00;Folgen neue Ausbrüche an vielen Orten steigt die Zahl Infizierter schnell. Corona App und Qualitätsmasken würden jetzt gebraucht. Während wir darauf warten brauchen wir kein Schweden light. In der Epidemiologie verspielt man in Tagen den Erfolg von Monaten https://t.co/YLuZGUuZgW;2469;412;185
2020-05-24 12:46:38+00:00;Wir haben keine Impfung, kein Medikament, keine Immunität und keine guten Nachrichten zur Sterblichkeit. Jetzt auf Rückgrat der Pandemiebekämpfung, Masken und Abstand, zu verzichten, ist fahrlässig. Es gibt klar das falsche Signal, gefährdet unseren Erfolg https://t.co/oDhPgMFWDt;6557;1129;553
2020-05-24 11:58:50+00:00;Hier mein Interview zu Aluhut Protesten. Ich bin fest davon überzeugt, dass sie keine zweite Pegida ähnliche Bewegung starten können. Die meisten Bürger sind vernünftig und durchschauen die Mischung aus Demagogen, Verwirrten und wenigen zurecht besorgten. https://t.co/dGFGQDpVEC;746;60;131
2020-05-24 08:55:45+00:00;Ich höre zunehmend von Restaurantbesitzern, dass sich Gäste nicht oder mit falschen Namen eintragen, um bei Erkrankungsfall dort nicht in Quarantäne zu müssen. Restaurantbesuche, drinnen, bergen erhebliches Risiko, welches gerade Ältere mE meiden sollten https://t.co/zG5d3ahgFh;4752;979;738
2020-05-23 23:41:13+00:00;Die Remdesivir Studie zeigt, dass die Wirkung am stärksten ist beim schweren Verlauf, also mit Sauerstoff Gabe über Schlauch oder Maske. Beim leichten Verlauf und sehr schweren Verlauf (Beatmungsgerät) keine Verbesserung. Daher auch kein „Game Changer“. https://t.co/oPePi0xa2Q https://t.co/mBZgoHwev1;846;139;72
2020-05-23 14:00:43+00:00;Ich bin mit @KuehniKev im @borussia  Mönchengladbach Fanblock als Pappkamerad aufgebaut. Dabei habe ich bis zum Schluss versucht, die Spiele zu verhindern. Oh well... https://t.co/83qjKbvxX7;2068;105;142
2020-05-23 13:15:43+00:00;Wenn Thüringen Abstandsregeln und Maskenpflicht kippt hat das Auswirkungen auf ganz Deutschland. Falsches und fatales Signal, Coronavirus sei besiegt, macht zweite Welle viel wahrscheinlicher. Mit 2% Immunität ohne Medikament und Impfung reiner Wahnsinn https://t.co/iGFeel8XPZ;6633;1265;887
2020-05-23 11:55:38+00:00;Alle Professoren Deutschlands spüren eine ausgeprägte Fremdscham, wenn sie mit der Logik dieses Kollegen konfrontiert werden... https://t.co/FQnpn4HmWG;7315;574;625
2020-05-23 11:50:24+00:00;Kretschmer kritisiert Corona-App noch bevor sie da ist. Dabei hat sie intelligenten, dezentralen freiwilligen Ansatz. Ohne App ist im Herbst schnelle Kontaktverfolgung kaum möglich. Daher sollten wir für ihre Nutzung werben. App verdient eins faire Chance https://t.co/elqAW031xy;1130;90;134
2020-05-23 09:50:29+00:00;Restaurants bleiben ein grosses Risiko. Die Aerosole verteilen sich und stehen im Raum. Durch Sprechen werden mehr Aerosole ausgeschieden. Die Vermeidung neuer Herde kann nur gelingen, wenn die Namen und Telefonnummern der Gäste genau kontrolliert werden.  https://t.co/pHUcc5ce7a;2177;413;493
2020-05-22 21:45:06+00:00;1. Versuch an Menschen mit China Impfstoff enttäuscht. Mit abgeschwächten Erkältungsviren wurde Teil SarsCov-2 Genom eingebracht und Immunität erzeugt. Gerade bei Älteren ist Immunantwort schwach, Nebenwirkung stark. Ergebnis ist aber keine Überraschung.  https://t.co/j2QFPHt72j;853;199;104
2020-05-22 11:28:58+00:00;Natürlich ist es falsch, Fitness Studios zu öffnen, und in der 8ten Klasse haben die Kinder seit Wochen die Lehrer nicht mehr gesehen. Der Fernunterricht wurde nie vorbereitet. Die Schulen warten einfach auf das Signal: „alles wie früher“. Das kommt nicht https://t.co/Zkpyspb8cf;1811;218;236
2020-05-22 10:50:57+00:00;Wenn sogar 5er BMW und Mercedes E Klasse als umweltfreundlich gelten ist Förderung für 90% der Fahrzeuge abgedeckt. So ist Gelegenheit voll verpasst, Fahrzeugflotte auf Elektromobilität neu auszurichten. Die Fahrzeuge werden erst in 12J wieder ausgetauscht https://t.co/B45AGzOuCz;2425;330;250
2020-05-21 23:13:39+00:00;Sehr gelungene Darstellung für jeden, der sich SarsCov-2 vorstellen will. Im Top Journal der Medizin (NEJM) wird gezeigt, wie mithilfe KI und Supercomputern jedes der nur 25 wichtigen Proteine des Virus mit bekannten Wirkstoffen angegriffen werden kann. https://t.co/FbU9ghBlRI https://t.co/Ip4xc0lHOF;730;139;43
2020-05-21 21:40:17+00:00;Gute Leitlinie US Kardiologen zu Sportler nach Covid-19. Wegen erhöhter Gefahr bleibender Herzschäden: bei leichten Fällen Wiederaufnahme Sport 2 Wochen nach letzten Symptom. Bei schwererem Verlauf höheres Risiko, daher Kardiologen aufsuchen vor Neustart  https://t.co/8KZTqkjB5G;397;92;23
2020-05-21 21:13:13+00:00;RKI Ergebnisse zeigen: da selbst bei den oft anlassbezogenen Tests die Zahl Positiver nur 1,7% ist, muss die Zahl der Immunen in Deutschland sehr gering sein, Lockdown war extrem wirksam. Viel mehr Tests sollten in Pflege, Kitas, Schulen und Kliniken durchgeführt werden https://t.co/XX0BKF2D1o;741;122;110
2020-05-21 20:50:05+00:00;(4) Aber man hilft weder Eltern noch Kindern, wenn man ihre Rolle in der Pandemie einfach leugnet. Das kann man nur so lange durchhalten, wie die Infektionszahlen niedrig bleiben. Ein weiterer Kita- und Schullockdown muss mit allen Mitteln verhindert werden.;679;39;34
2020-05-21 20:50:05+00:00;(3) Die Kinderärzte haben aber Recht, dass bisher zu wenig für die besonderen Probleme der Kinder getan wurde. Sie zahlen den höchsten Preis für die Pandemie überhaupt. Kinderärzte sollten daher auch Betreuungs- und Lehrkräfte in der Früherkennung von Problemen schulen.;606;31;11
2020-05-21 20:50:05+00:00;(2) Den Kindern hilft man nur durch viele kleine Gruppen in den Kitas mit gleichzeitiger regelmässiger Testung der Betreuer und der Eltern. Sonst werden die Betriebe, in denen Eltern von Kita Kindern arbeiten, zu Hotspots in einer zweiten Welle im Herbst;438;35;9
2020-05-21 20:50:05+00:00;(1) Kinderärzte sehen in Kindern „keinen wesentlichen Beitrag zur Pandemie“. Die Studien zeigen leider das Gegenteil: Obwohl sie weniger ansteckend sind, stecken sie wegen der sehr vielen Kontakte viele an. Damit ist rasche Rückkehr zur völligen Normalität nicht möglich https://t.co/dIe571qwzW;1411;201;113
2020-05-21 14:57:08+00:00;Die Studie bestätigt andere Studien. Der Wert von OP-Masken in der Begrenzung der Pandemie ist sehr klar und weitreichend. Sie sind viel wirksamer als selbstgemachte und sollten mit guter Qualität überall preiswert und zertifiziert erhältlich sein, endlich https://t.co/BXQi67zTax;2045;412;298
2020-05-20 14:21:28+00:00;Der Regelbetrieb ist ein sehr grosses Risiko. Sinnvoll wäre, die Betreuer regelmässig zu testen, mindestens 2 x Woche. Über ihre Testung lassen sich Infektionsketten früh unterbrechen. Sonst klettert die Pandemie von den Kitas in die Betriebe der Eltern... https://t.co/ddkthk6A9H;1721;294;251
2020-05-20 12:10:19+00:00;Gute Zusammenfassung zum Thema Ansteckungsgefahr draussen in NYT. Quintessenz: Draussen ist das Risiko sehr gering, ausser beim Sprechen ohne Mundschutz auf kurze Distanz und im Gedränge. Auch in Kitas: jetzt maximal lüften und mit Kindern rausgehen https://t.co/BTRXyBFilf;1283;241;72
2020-05-20 09:22:23+00:00;Bei 70% freiwilliger Impfung kommt Pandemie zum Stillstand. Das ist bei gutem Impfstoff zu erreichen. Bei den Risikogruppen wird Bereitschaft noch höher sein. Jetzt Impfpflicht zu fordern ist medizinisch fragwürdig, es verunsichert. Kein Virologe tut das  https://t.co/naLt5B3GOQ;4286;724;466
2020-05-19 10:29:50+00:00;(5) Meine Befürchtung ist, dass diese Hoffnung sich im Herbst nicht erfüllt. Wir tun zu wenig, hochwertiges Homeschooling vorzubereiten. Jede Schule kämpft alleine. Wenn nur weniger Unterricht mit mehr Hausarbeit kommt verlieren wir ein wertvolles Schuljahr und enttäuschen Eltern;1101;104;86
2020-05-19 10:29:49+00:00;(4) Ideal wären kleine Schulklassen mit Abstand und hochwertige Homeschooling Angebote zur Ergänzung. Dafür müsste jetzt die Vorbereitung in den Schulen beginnen. Die grossen Betriebe bereiten sich alle top auf Homeoffice vor. In den Schule hofft man einfach auf Pandemieende;1042;94;76
2020-05-19 10:29:49+00:00;(3) In der Schule sind realistischerweise auch nur kleinere Klassen möglich. Was nicht passieren darf, worauf es aber hinauslaufen könnte: Halber Unterricht, doppelte Hausarbeit. Dies wäre sehr bequem für Schule und sehr schlecht für Schüler;477;33;26
2020-05-19 10:29:48+00:00;(2) Da es aber richtig ist, dass sie besonders unter Lockdown leiden, muss für sie besonders viel getan werden. Dazu zählt Kita in Kleingruppen mit enger Testung von ErzieherInnnen und Eltern;521;33;27
2020-05-19 10:17:07+00:00;(1) Die Kinderärzte meinen es sehr gut. Leider ist es aber falsch, dass Kinder geringe Bedeutung für Pandemie haben. Sie stecken sich und andere pro Kontakt weniger oft an. Da die aber so viele Kontakte haben ist der Gesamtanteil wahrscheinlich hoch https://t.co/pIqlvSVYg6;1633;280;323
2020-05-18 15:11:59+00:00;Die Entschuldigung von @c_lindner ist angemessen und glaubwürdig. Trotzdem passt sie leider in ein Bild, dass die FDP die Gefährlichkeit der Pandemie herunterspielt. Trotzdem: Jeder kann Fehler machen, und eine echte Entschuldigung nimmt man an. https://t.co/lqqOmqeLm9;2068;64;249
2020-05-18 11:54:23+00:00;„Action speaks louder than words“ sagt der Amerikaner. Hier zeigt sich, dass Lindner, von der Situation wahrscheinlich „übermannt“, unsere Regeln in Wirklichkeit für völlig übertrieben hält. Wahrlich ein Segen, dass er sich gegen das Regieren entschieden hat... https://t.co/kLISeyZ1hl;3251;259;242
2020-05-18 11:41:45+00:00;Kretschmer sagt, dass er keine Maske trug, weil sonst „kein Gespräch möglich“ gewesen wäre. Absurd, da es unsere komplette Maskenpflicht Lügen straft. Es ist ja GERADE das Gespräch, für das wir Masken tragen. Die Begründung macht es nur noch schlimmer...  https://t.co/q7o6akcuuA;5071;542;352
2020-05-17 17:19:58+00:00;Dass Sachsens Ministerpräsident Kretschmer zur Hygiene Demo ging, um sich dort beschimpfen zu lassen, ist seine Sache. Meine Solidarität gehört denen, die nicht hingingen. Aber dass er keine Maske trug und Sicherheitsabstand nicht einhielt ist unakzeptabel https://t.co/vKZCWoo4lW;3404;290;211
2020-05-17 16:19:24+00:00;Die Coronastrategie Schwedens entwickelt sich langsam zum Fiasko. Fast 4mal so viele Tote wie Deutschland. Die Ausbreitung schwächt sich überhaupt nicht ab. Daher wird Wirtschaft stärker und länger abgewürgt als bei uns. Den Kurs hält Schweden nicht lange https://t.co/ZDHHlYLcOa;4287;923;450
2020-05-17 15:16:21+00:00;Für einen Journalisten ist es tatsächlich befremdlich, dass er sich darüber freut, dass junge Leute nicht für ihre Zukunft demonstrieren können, weil es die Coronapandemie gibt. Darin klingt eine Schadenfreude mit, die fragwürdig ist.  https://t.co/Ymz3nxIIX9;1308;116;77
2020-05-17 15:00:17+00:00;(5) Die Studie zeigt erneut, dass eine Lockerung mit besserer Vorbereitung langfristig ein normaleres Leben möglich macht. Da es um bis zu 2 Jahre (Schule, Wirtschaft, Sozialkontakte) geht, ist dies sehr bedeutsam;404;33;11
2020-05-17 15:00:17+00:00;(4) Daraus ergibt sich aber auch, dass eine komplettere Rückkehr zur Normalität, auch mit Vorteilen für die Wirtschaft, auf APP und sehr SCHNELLES GEZIELTES TESTEN angewiesen ist;325;25;11
2020-05-17 15:00:16+00:00;(3) Somit zeigt sich, dass die Zahl der Tests selbst allein nicht entscheidend ist, sondern die Geschwindigkeit und die Zielgenauigkeit des Einsatzes. Mit jetzigen Mitteln können wir nicht deutlich unter R = 1 kommen...;190;13;3
2020-05-17 15:00:16+00:00;(2) Die App bringt aber massiven Zusatznutzen selbst dann, wenn deutlich unter 60 % Nutzer. Voraussetzung ist aber, dass bei Symptom jeder SOFORT Test und die App Kontakte auch SOFORT Test;177;13;5
2020-05-17 14:47:34+00:00;"(1) Sehr gute Studie aus NL zeigt zu Thema Testen und App: (1) muss man ohne App (oder wenige App User) R &lt; 1 halten muss JEDER mit Symptom SOFORT getestet werden. Jedes ERKÄLTUNGSSYMPTOM reicht. Kein Zeitverlust durch Arztbesuch sinnvoll. https://t.co/LqPzul7x3F https://t.co/p7vorHkgKQ";816;163;65
2020-05-17 07:54:35+00:00;Werde heute Abend bei #AnneWill die Position vertreten, dass Covid-19 so gefährlich ist, dass die Einschränkungen der Grundrechte verhältnismässig waren. Paradoxerweise stellt gerade ihr Erfolg das infrage, bei 50.000 Toten würd das keiner fragen. Kommentare willkommen, lese ich https://t.co/hoObJi8RdV;8323;642;1768
2020-05-16 23:38:20+00:00;Der Polizeibeamte bringt mit seiner Frage den Aluhut aus dem Konzept. Respekt... https://t.co/IKrgxNhiQF;2248;132;88
2020-05-16 23:32:43+00:00;Weitere Studie zeigt, dass Chloroquin gegen Covid-19 wirkungslos. Trump lag falsch. Jetzt wurden durch KI Simulationsstudien, zB Prof Efferth in Mainz, andere geeignetere Kandidaten identifiziert. Zugelassene Medikamente dabei, erfolgversprechender Ansatz https://t.co/ZAskWcGCoV;710;88;64
2020-05-16 12:34:35+00:00;Typischer schwerer Verlauf bei 61 Jährigen. Nach der Beatmung dauert es noch Monate bis Lunge, Nieren und Herz wieder ok sind. Wenn überhaupt. Dass wir viele Fälle bisher vermeiden konnten ist ein Segen. Statt das zu feiern demonstrieren die Verrückten... https://t.co/vLBH9ZDRj7;7602;1485;430
2020-05-16 07:20:50+00:00;Eine Impflicht macht bei SarsCov2 so wenig Sinn wie bei Grippe. Wenn die Impfung gut wirkt wird sie auch freiwillig gemacht. Dann keine Impflicht nötig. Wenn sie viele Nebenwirkungen hat oder nicht so gut wirkt verbietet sich Impflicht. Daher nie sinnvoll https://t.co/y8Zg78Qb6x;5131;1962;551
2020-05-15 14:23:07+00:00;Amerikanische Kardiologen warnen vor Leistungssport mit nicht ausgeheilter Covid Infektion. Risiko dauerhafter Herzschäden ist hoch. Die Überwachung der Bundesligaprofis muss daher engmaschig sein. Als Spieler hätte ich selbst da nicht mitgemacht... https://t.co/K7wNiZZyvE;1481;236;132
2020-05-15 13:09:08+00:00;Keine Sorge. Ich lese viele Kommentare. Auch wenn ich nicht oft antworten kann. Aber lesen macht nicht dümmer. Danke für Ihren Kommentar. https://t.co/1IGM2vzvd2;1225;27;88
2020-05-15 12:58:42+00:00;Harvard/Preprint Studie zeigt: ÖPNV hat Sars-Infektionen in New York ganz massgeblich mitverursacht. Volle Busse/Bahnen hätten bei uns wahrscheinlich gleichen Effekt. Home Office/School, gespreizte Öffnungszeiten, Fahrrad, Lüften, mehr Busse/Abteile helfen https://t.co/DEDwGKSGM7;2113;412;183
2020-05-15 12:37:03+00:00;Neiiiinnn... Es war natürlich der militärisch-industrielle Toilettenpapierkomplex! https://t.co/MAwSKCTtzH;2909;126;124
2020-05-15 12:18:15+00:00;Staats Uni California, 500.000 Studierende, bereitet online Programm Herbst vor. Fauci hält Öffnung der Schulen im Herbst für zu unsicher. Auch wir sollten Online Unterricht für Herbst vorbereiten. Niemand kann vollen Klassenunterricht Herbst garantieren https://t.co/DfUNrVGzpg;599;95;54
2020-05-15 11:16:33+00:00;Guter Artikel über Impfstofflage Covid. Nur 4 Hersteller weltweit relevant. 80% Produktion Impfstoffe in Europa. Dass Sanofi USA bevorzugen will weil Vorfinanzierung ist ungerechte Marktlogik. Risikogruppen, auch in armen Ländern, sollten bevorzugt werden  https://t.co/2th6RXrN7M;627;88;40
2020-05-15 08:30:21+00:00;Rezeptfreier Magensäureblocker Famotidine hat in Retro-Auswertung in China Covid Sterblichkeit halbiert. Zufallsbefund, wird jetzt in US geprüft. Wenn Studie durch berichte ich. Würde Medikament nicht auf Vorrat nehmen. Daten wackelig. Follow up kommt hier https://t.co/NuRa37gmcl;1296;144;79
2020-05-14 22:58:27+00:00;Diese US-Studie zeigt: Narkoseärzte, Intensivmediziner und Augenärzte haben unter Ärzten das höchste Risiko, sich mit Sars-Cov2 zu infizieren.  https://t.co/8ftizdO0b0;275;40;35
2020-05-14 22:58:10+00:00;Diese NIH Studie zeigt, dass SarsCoV Virenpartikel beim normalen Sprechen wahrscheinlich 8-14 Min in der Luft stehen. Sprechen wird immer klarer als wichtigster Übertragungsweg. Die gute Nachricht: Masken schützen. Die Qualität von Masken muss aber steigen https://t.co/yw8PHtwoFl;2331;613;264
2020-05-14 22:31:22+00:00;Ich schätze Rudi Völler sehr. Daran ändert auch seine Kritik an mir nichts. Er ist geradeheraus, offen. Das Konzept der DFL überzeugt mich schlicht nicht. Weil es junge Leute zum unvorsichtigen Verhalten verleiten kann. Und die Spieler gefährdet. Sorry, aber so sehe ich es halt https://t.co/Scao4s2ReW;1381;50;85
2020-05-14 21:24:58+00:00;Bei #illner erneuert Prof. Meyer-Hermann die Position, die ich teile. Hätten wir den Lockdown etwas länger durchgehalten, wären die Neuinfektionen so stark gesunken, dass man viel grössere Lockerungen als jetzt auch dauerhaft hätte riskieren können. Das zeigen auch seine Studien;3439;359;115
